"filename", "language", "Docker", "HTML", "JSON", "JavaScript", "Markdown", "Shell Script", "Batch", "CSS", "C#", "XML", "SCSS", "YAML", "SQL", "comment", "blank", "total"
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\DeleteAccommodationById\DeleteAccommodationByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\DeleteAccommodationById\DeleteAccommodationByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 7, 64
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\DeleteAccommodationById\DeleteAccommodationByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetAccommodationById\GetAccommodationByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetAccommodationById\GetAccommodationByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 9, 95
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetAccommodationById\GetAccommodationByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetAccommodations\GetAccommodationsCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetAccommodations\GetAccommodationsCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 8, 100
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetAccommodations\GetAccommodationsCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetNumberOfAccommodations\GetNumberOfAccommodationsCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetNumberOfAccommodations\GetNumberOfAccommodationsCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\GetNumberOfAccommodations\GetNumberOfAccommodationsCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\UpdateAccommodationById\UpdateAccommodationByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\UpdateAccommodationById\UpdateAccommodationByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 7, 64
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Accommodation\UpdateAccommodationById\UpdateAccommodationByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Admin\GetAdminInformation\AdminInformationContract.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Admin\GetAdminInformation\GetAdminInformationCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Admin\GetAdminInformation\GetAdminInformationCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 2, 10, 94
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Admin\GetAdminInformation\GetAdminInformationCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\CommandResultBase.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\CompanyContract.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\CreateCompany\CreateCompanyCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\CreateCompany\CreateCompanyCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 7, 64
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\CreateCompany\CreateCompanyCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\DeleteCompanyById\DeleteCompanyByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\DeleteCompanyById\DeleteCompanyByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 7, 64
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\DeleteCompanyById\DeleteCompanyByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanies\GetCompaniesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanies\GetCompaniesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanies\GetCompaniesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyById\GetCompanyByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyById\GetCompanyByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 7, 65
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyById\GetCompanyByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyIdByName\GetCompanyIdByNameCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyIdByName\GetCompanyIdByNameCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 7, 65
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyIdByName\GetCompanyIdByNameCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyNameById\GetCompanyNameByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyNameById\GetCompanyNameByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 7, 65
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyNameById\GetCompanyNameByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyNames\GetCompanyNamesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyNames\GetCompanyNamesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetCompanyNames\GetCompanyNamesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetEnteredCompaniesWithoutPurchase\GetEnteredCompaniesWithoutPurchaseCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetEnteredCompaniesWithoutPurchase\GetEnteredCompaniesWithoutPurchaseCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetEnteredCompaniesWithoutPurchase\GetEnteredCompaniesWithoutPurchaseCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetEnteredCompanies\GetEnteredCompaniesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetEnteredCompanies\GetEnteredCompaniesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetEnteredCompanies\GetEnteredCompaniesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNotEnteredCompanies\GetNotEnteredCompaniesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNotEnteredCompanies\GetNotEnteredCompaniesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNotEnteredCompanies\GetNotEnteredCompaniesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfCompanies\GetNumberOfCompaniesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfCompanies\GetNumberOfCompaniesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfCompanies\GetNumberOfCompaniesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfEnteredCompaniesWithoutPurchase\GetNumberOfEnteredCompaniesWithoutPurchaseCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfEnteredCompaniesWithoutPurchase\GetNumberOfEnteredCompaniesWithoutPurchaseCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfEnteredCompaniesWithoutPurchase\GetNumberOfEnteredCompaniesWithoutPurchaseCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfEnteredCompanies\GetNumberOfEnteredCompaniesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfEnteredCompanies\GetNumberOfEnteredCompaniesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfEnteredCompanies\GetNumberOfEnteredCompaniesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfNotEnteredCompanies\GetNotNumberOfEnteredCompaniesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfNotEnteredCompanies\GetNotNumberOfEnteredCompaniesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetNumberOfNotEnteredCompanies\GetNotNumberOfEnteredCompaniesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetTotalEndorsement\GetTotalEndorsementCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetTotalEndorsement\GetTotalEndorsementCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\GetTotalEndorsement\GetTotalEndorsementCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\UpdateCompanyById\UpdateCompanyByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\UpdateCompanyById\UpdateCompanyByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 7, 64
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Company\UpdateCompanyById\UpdateCompanyByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Controllers\AccommodationController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 19, 232
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Controllers\AdminController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 5, 52
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Controllers\CompanyController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 404, 0, 0, 0, 0, 0, 50, 454
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Controllers\PurchaseController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 0, 21, 269
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\CreatePurchase\CreatePurchaseCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\CreatePurchase\CreatePurchaseCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\CreatePurchase\CreatePurchaseCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\DeletePurchaseById\DeletePurchaseByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\DeletePurchaseById\DeletePurchaseByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\DeletePurchaseById\DeletePurchaseByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetNumberOfPurchases\GetNumberOfPurchasesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetNumberOfPurchases\GetNumberOfPurchasesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetNumberOfPurchases\GetNumberOfPurchasesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchaseById\GetPurchaseByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchaseById\GetPurchaseByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 10, 94
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchaseById\GetPurchaseByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesByPurchaserId\GetPurchasesByPurchaserIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesByPurchaserId\GetPurchasesByPurchaserIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 9, 99
