"filename", "language", "Docker", "HTML", "JSON", "JavaScript", "Markdown", "Shell Script", "Batch", "CSS", "C#", "XML", "SCSS", "YAML", "SQL", "comment", "blank", "total"
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesByPurchaserId\GetPurchasesByPurchaserIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesBySellerId\GetPurchasesBySellerIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesBySellerId\GetPurchasesBySellerIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 9, 99
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesBySellerId\GetPurchasesBySellerIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesWithCompanyName\GetPurchasesWithCompanyNameCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesWithCompanyName\GetPurchasesWithCompanyNameCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 10, 100
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchasesWithCompanyName\GetPurchasesWithCompanyNameCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchases\GetPurchasesCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchases\GetPurchasesCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 10, 100
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\GetPurchases\GetPurchasesCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\PurchaseContract.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\PurchaseWithNamesContract.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\UpdatePurchaseById\UpdatePurchaseByIdCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\UpdatePurchaseById\UpdatePurchaseByIdCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 7, 66
"d:\REACT\ExpoApp-frontend2\backend\src\ExpoAPI\v1\UseCases\Purchase\UpdatePurchaseById\UpdatePurchaseByIdCommandResult.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6
"d:\REACT\ExpoApp-frontend2\backend\src\README.md", "Markdown", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\REACT\ExpoApp-frontend2\backend\src\TODO.md", "Markdown", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\REACT\ExpoApp-frontend2\backend\tools\docker\Dockerfile", "Docker", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 19
"d:\REACT\ExpoApp-frontend2\configure.bat", "Batch", 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\REACT\ExpoApp-frontend2\configure.sh", "Shell Script", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\REACT\ExpoApp-frontend2\db\DeleteDB.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3
"d:\REACT\ExpoApp-frontend2\db\ExpoDB.sql", "SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 1, 7, 71
"d:\REACT\ExpoApp-frontend2\db\entrypoint.sh", "Shell Script", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 4, 22
"d:\REACT\ExpoApp-frontend2\db\tools\docker\Dockerfile", "Docker", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"d:\REACT\ExpoApp-frontend2\docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 3, 42
"d:\REACT\ExpoApp-frontend2\frontend\desktop\TODO.md", "Markdown", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\REACT\ExpoApp-frontend2\frontend\desktop\package.json", "JSON", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\main\index.js", "JavaScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\mockserver\DB.json", "JSON", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\mockserver\Range.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\index.html", "HTML", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\index.js", "JavaScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 22
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\public\browserconfig.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\public\index.html", "HTML", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 9, 90
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\public\manifest.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\public\safari-pinned-tab.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\public\site.webmanifest", "JSON", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\domain.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\brand\dark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 1, 14
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\brand\light.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\favicon\browserconfig.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\favicon\manifest.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\favicon\safari-pinned-tab.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\favicon\site.webmanifest", "JSON", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\aland-islands.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 1, 1, 50
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\albania.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 1, 44
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\algeria.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 1, 1, 45
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\american-samoa.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 1, 1, 49
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\anguilla.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 1, 1, 68
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\argentina.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 1, 44
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\armenia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\australia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 1, 1, 69
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\austria.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 1, 1, 42
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\azerbaijan.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 1, 1, 48
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\bahrain.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\belarus.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 1, 51
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\belgium.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\bolivia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\bosnia-and-herzegovina.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 1, 52
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\botswana.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 1, 47
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\brazil.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 1, 1, 46
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\bulgaria.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\cambodia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 1, 1, 45
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\cameroon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 1, 1, 42
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\canada.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 1, 44
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\chile.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 1, 41
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\china.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 1, 1, 23
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\colombia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\costa-rica.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 1, 1, 43
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\croatia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 1, 1, 67
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\cuba.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 1, 1, 50
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\cyprus.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 1, 44
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\czech-republic.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 1, 41
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\denmark.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 1, 1, 46
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\ecuador.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 1, 47
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\egypt.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 1, 1, 43
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\estonia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\ethiopia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 1, 1, 49
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\finland.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\france.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 1, 39
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\georgia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 1, 51
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\germany.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 1, 41
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\greece.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 1, 47
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\haiti.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 1, 1, 44
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\hong-kong.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 1, 51
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\hungary.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\iceland.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 1, 1, 48
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\india.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 1, 1, 43
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\indonesia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 1, 1, 38
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\iran.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 1, 47
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\iraq.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 1, 1, 49
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\ireland.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 1, 39
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\israel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 1, 1, 48
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\italy.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 1, 39
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\ivory-coast.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\japan.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 1, 1, 38
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\kazakhstan.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 1, 1, 45
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\kuwait.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 1, 41
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\latvia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 1, 1, 41
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\liechtenstein.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 1, 1, 42
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\lithuania.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 1, 1, 40
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\luxembourg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 1, 39
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\malaysia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 1, 1, 53
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\mexico.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 1, 1, 47
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\mongolia.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 1, 52
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\montenegro.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 1, 1, 53
"d:\REACT\ExpoApp-frontend2\frontend\desktop\src\renderer\src\assets\img\flags\nauru.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 1, 1, 45
